key,wordnet_id,lemma
n01595624,eng-30-01595624-n,martin
n01595974,eng-30-01595974-n,house martin
n01595974,eng-30-01595974-n,Delichon urbica
n01596273,eng-30-01596273-n,bank martin
n01596273,eng-30-01596273-n,bank swallow
n01596273,eng-30-01596273-n,sand martin
n01596273,eng-30-01596273-n,Riparia riparia
n01596608,eng-30-01596608-n,purple martin
n01596608,eng-30-01596608-n,Progne subis
n01597022,eng-30-01597022-n,wood swallow
n01597022,eng-30-01597022-n,swallow shrike
n01597336,eng-30-01597336-n,tanager
n01597737,eng-30-01597737-n,scarlet tanager
n01597737,eng-30-01597737-n,Piranga olivacea
n01597737,eng-30-01597737-n,redbird
n01597737,eng-30-01597737-n,firebird
n01597906,eng-30-01597906-n,western tanager
n01597906,eng-30-01597906-n,Piranga ludoviciana
n01598074,eng-30-01598074-n,summer tanager
n01598074,eng-30-01598074-n,summer redbird
n01598074,eng-30-01598074-n,Piranga rubra
n01598271,eng-30-01598271-n,hepatic tanager
n01598271,eng-30-01598271-n,Piranga flava hepatica
n01598988,eng-30-01598988-n,butcherbird
n01599159,eng-30-01599159-n,European shrike
n01599159,eng-30-01599159-n,Lanius excubitor
n01599269,eng-30-01599269-n,northern shrike
n01599269,eng-30-01599269-n,Lanius borealis
n01599388,eng-30-01599388-n,white-rumped shrike
n01599388,eng-30-01599388-n,Lanius ludovicianus excubitorides
n01599556,eng-30-01599556-n,loggerhead shrike
n01599556,eng-30-01599556-n,Lanius lucovicianus
n01599741,eng-30-01599741-n,migrant shrike
n01599741,eng-30-01599741-n,Lanius ludovicianus migrans
n01600085,eng-30-01600085-n,bush shrike
n01600657,eng-30-01600657-n,bowerbird
n01600657,eng-30-01600657-n,catbird
n01602630,eng-30-01602630-n,vireo
n01602832,eng-30-01602832-n,red-eyed vireo
n01602832,eng-30-01602832-n,Vireo olivaceous
n01603000,eng-30-01603000-n,solitary vireo
n01603000,eng-30-01603000-n,Vireo solitarius
n01603152,eng-30-01603152-n,blue-headed vireo
n01603152,eng-30-01603152-n,Vireo solitarius solitarius
n01603600,eng-30-01603600-n,waxwing
n01603812,eng-30-01603812-n,cedar waxwing
n01603812,eng-30-01603812-n,cedarbird
n01603812,eng-30-01603812-n,Bombycilla cedrorun
n01604968,eng-30-01604968-n,Accipitriformes
n01604968,eng-30-01604968-n,order Accipitriformes
n01606672,eng-30-01606672-n,sparrow hawk
n01606672,eng-30-01606672-n,Accipiter nisus
n01606809,eng-30-01606809-n,Cooper's hawk
n01606809,eng-30-01606809-n,blue darter
n01606809,eng-30-01606809-n,Accipiter cooperii
n01607429,eng-30-01607429-n,redtail
n01607429,eng-30-01607429-n,red-tailed hawk
n01607429,eng-30-01607429-n,Buteo jamaicensis
n01607600,eng-30-01607600-n,rough-legged hawk
n01607600,eng-30-01607600-n,roughleg
n01607600,eng-30-01607600-n,Buteo lagopus
n01607812,eng-30-01607812-n,red-shouldered hawk
n01607812,eng-30-01607812-n,Buteo lineatus
n01608265,eng-30-01608265-n,honey buzzard
n01608265,eng-30-01608265-n,Pernis apivorus
n01608432,eng-30-01608432-n,kite
n01608814,eng-30-01608814-n,black kite
n01608814,eng-30-01608814-n,Milvus migrans
n01609062,eng-30-01609062-n,swallow-tailed kite
n01609062,eng-30-01609062-n,swallow-tailed hawk
n01609062,eng-30-01609062-n,Elanoides forficatus
n01609391,eng-30-01609391-n,white-tailed kite
n01609391,eng-30-01609391-n,Elanus leucurus
n01609956,eng-30-01609956-n,marsh harrier
n01609956,eng-30-01609956-n,Circus Aeruginosus
n01610100,eng-30-01610100-n,Montagu's harrier
n01610100,eng-30-01610100-n,Circus pygargus
n01610226,eng-30-01610226-n,marsh hawk
n01610226,eng-30-01610226-n,northern harrier
n01610226,eng-30-01610226-n,hen harrier
n01610226,eng-30-01610226-n,Circus cyaneus
n01610552,eng-30-01610552-n,harrier eagle
n01610552,eng-30-01610552-n,short-toed eagle
n01612275,eng-30-01612275-n,pigeon hawk
n01612275,eng-30-01612275-n,merlin
n01612275,eng-30-01612275-n,Falco columbarius
n01612476,eng-30-01612476-n,hobby
n01612476,eng-30-01612476-n,Falco subbuteo
n01612628,eng-30-01612628-n,caracara
n01613615,eng-30-01613615-n,young bird
n01614556,eng-30-01614556-n,tawny eagle
n01614556,eng-30-01614556-n,Aquila rapax
n01614925,eng-30-01614925-n,bald eagle
n01614925,eng-30-01614925-n,American eagle
n01614925,eng-30-01614925-n,Haliaeetus leucocephalus
n01615121,eng-30-01615121-n,sea eagle
n01615303,eng-30-01615303-n,Kamchatkan sea eagle
n01615303,eng-30-01615303-n,Stellar's sea eagle
n01615303,eng-30-01615303-n,Haliaeetus pelagicus
n01615458,eng-30-01615458-n,ern
n01615458,eng-30-01615458-n,erne
n01615458,eng-30-01615458-n,grey sea eagle
n01615458,eng-30-01615458-n,gray sea eagle
n01615458,eng-30-01615458-n,European sea eagle
n01615458,eng-30-01615458-n,white-tailed sea eagle
n01615458,eng-30-01615458-n,Haliatus albicilla
n01615703,eng-30-01615703-n,fishing eagle
n01615703,eng-30-01615703-n,Haliaeetus leucorhyphus
n01617766,eng-30-01617766-n,Egyptian vulture
n01617766,eng-30-01617766-n,Pharaoh's chicken
n01617766,eng-30-01617766-n,Neophron percnopterus
n01618082,eng-30-01618082-n,black vulture
n01618082,eng-30-01618082-n,Aegypius monachus
n01618503,eng-30-01618503-n,secretary bird
n01618503,eng-30-01618503-n,Sagittarius serpentarius
n01618922,eng-30-01618922-n,New World vulture
n01618922,eng-30-01618922-n,cathartid
n01619536,eng-30-01619536-n,condor
n01619835,eng-30-01619835-n,Andean condor
n01619835,eng-30-01619835-n,Vultur gryphus
n01620135,eng-30-01620135-n,California condor
n01620135,eng-30-01620135-n,Gymnogyps californianus
n01622352,eng-30-01622352-n,horned owl
n01622779,eng-30-01622779-n,great grey owl
n01622779,eng-30-01622779-n,great gray owl
n01622779,eng-30-01622779-n,Strix nebulosa
n01623110,eng-30-01623110-n,barred owl
n01623110,eng-30-01623110-n,Strix varia
n01623425,eng-30-01623425-n,screech owl
n01623425,eng-30-01623425-n,Otus asio
n01623615,eng-30-01623615-n,screech owl
n01623706,eng-30-01623706-n,scops owl
n01623880,eng-30-01623880-n,spotted owl
n01623880,eng-30-01623880-n,Strix occidentalis
n01624305,eng-30-01624305-n,hoot owl
n01628770,eng-30-01628770-n,urodele
n01628770,eng-30-01628770-n,caudate
n01629819,eng-30-01629819-n,European fire salamander
n01629819,eng-30-01629819-n,Salamandra salamandra
n01629962,eng-30-01629962-n,spotted salamander
n01629962,eng-30-01629962-n,fire salamander
n01629962,eng-30-01629962-n,Salamandra maculosa
n01630148,eng-30-01630148-n,alpine salamander
n01630148,eng-30-01630148-n,Salamandra atra
n01630670,eng-30-01630670-n,common newt
n01630670,eng-30-01630670-n,Triturus vulgaris
n01630901,eng-30-01630901-n,red eft
n01630901,eng-30-01630901-n,Notophthalmus viridescens
n01631175,eng-30-01631175-n,Pacific newt
n01631663,eng-30-01631663-n,eft
n01632308,eng-30-01632308-n,mole salamander
n01632308,eng-30-01632308-n,Ambystoma talpoideum
n01632458,eng-30-01632458-n,spotted salamander
n01632458,eng-30-01632458-n,Ambystoma maculatum
n01632601,eng-30-01632601-n,tiger salamander
n01632601,eng-30-01632601-n,Ambystoma tigrinum
n01633406,eng-30-01633406-n,hellbender
n01633406,eng-30-01633406-n,mud puppy
n01633406,eng-30-01633406-n,Cryptobranchus alleganiensis
n01633781,eng-30-01633781-n,giant salamander
n01633781,eng-30-01633781-n,Megalobatrachus maximus
n01635027,eng-30-01635027-n,dicamptodon
n01635027,eng-30-01635027-n,dicamptodontid
n01635176,eng-30-01635176-n,Pacific giant salamander
n01635176,eng-30-01635176-n,Dicamptodon ensatus
n01636127,eng-30-01636127-n,lungless salamander
n01636127,eng-30-01636127-n,plethodont
n01636352,eng-30-01636352-n,eastern red-backed salamander
n01636352,eng-30-01636352-n,Plethodon cinereus
n01636829,eng-30-01636829-n,dusky salamander
n01637112,eng-30-01637112-n,climbing salamander
n01637615,eng-30-01637615-n,slender salamander
n01637615,eng-30-01637615-n,worm salamander
n01637932,eng-30-01637932-n,web-toed salamander
n01640846,eng-30-01640846-n,true frog
n01640846,eng-30-01640846-n,ranid
n01641206,eng-30-01641206-n,wood-frog
n01641206,eng-30-01641206-n,wood frog
n01641206,eng-30-01641206-n,Rana sylvatica
n01641391,eng-30-01641391-n,leopard frog
n01641391,eng-30-01641391-n,spring frog
n01641391,eng-30-01641391-n,Rana pipiens
n01641739,eng-30-01641739-n,green frog
n01641739,eng-30-01641739-n,spring frog
n01641739,eng-30-01641739-n,Rana clamitans
n01641930,eng-30-01641930-n,cascades frog
n01641930,eng-30-01641930-n,Rana cascadae
n01642257,eng-30-01642257-n,pickerel frog
n01642257,eng-30-01642257-n,Rana palustris
n01642539,eng-30-01642539-n,grass frog
n01642539,eng-30-01642539-n,Rana temporaria
n01643507,eng-30-01643507-n,barking frog
n01643507,eng-30-01643507-n,robber frog
n01643507,eng-30-01643507-n,Hylactophryne augusti
n01643896,eng-30-01643896-n,crapaud
n01643896,eng-30-01643896-n,South American bullfrog
n01643896,eng-30-01643896-n,Leptodactylus pentadactylus
n01644900,eng-30-01644900-n,tailed frog
n01644900,eng-30-01644900-n,bell toad
n01644900,eng-30-01644900-n,ribbed toad
n01644900,eng-30-01644900-n,tailed toad
n01644900,eng-30-01644900-n,Ascaphus trui
n01645776,eng-30-01645776-n,true toad
n01646292,eng-30-01646292-n,bufo
n01646388,eng-30-01646388-n,agua
n01646388,eng-30-01646388-n,agua toad
n01646388,eng-30-01646388-n,Bufo marinus
n01646555,eng-30-01646555-n,European toad
n01646555,eng-30-01646555-n,Bufo bufo
n01646648,eng-30-01646648-n,natterjack
n01646648,eng-30-01646648-n,Bufo calamita
n01646802,eng-30-01646802-n,American toad
n01646802,eng-30-01646802-n,Bufo americanus
n01646902,eng-30-01646902-n,Eurasian green toad
n01646902,eng-30-01646902-n,Bufo viridis
n01647303,eng-30-01647303-n,Texas toad
n01647303,eng-30-01647303-n,Bufo speciosus
n01647466,eng-30-01647466-n,southwestern toad
n01647466,eng-30-01647466-n,Bufo microscaphus
n01647640,eng-30-01647640-n,western toad
n01647640,eng-30-01647640-n,Bufo boreas
n01648139,eng-30-01648139-n,obstetrical toad
n01648139,eng-30-01648139-n,midwife toad
n01648139,eng-30-01648139-n,Alytes obstetricans
n01648356,eng-30-01648356-n,midwife toad
n01648356,eng-30-01648356-n,Alytes cisternasi
n01648620,eng-30-01648620-n,fire-bellied toad
n01648620,eng-30-01648620-n,Bombina bombina
n01649170,eng-30-01649170-n,spadefoot
n01649170,eng-30-01649170-n,spadefoot toad
n01650690,eng-30-01650690-n,spring peeper
n01650690,eng-30-01650690-n,Hyla crucifer
n01650901,eng-30-01650901-n,Pacific tree toad
n01650901,eng-30-01650901-n,Hyla regilla
n01651059,eng-30-01651059-n,canyon treefrog
n01651059,eng-30-01651059-n,Hyla arenicolor
n01651487,eng-30-01651487-n,cricket frog
n01652026,eng-30-01652026-n,chorus frog
n01653223,eng-30-01653223-n,eastern narrow-mouthed toad
n01653223,eng-30-01653223-n,Gastrophryne carolinensis
n01653773,eng-30-01653773-n,tongueless frog
n01654863,eng-30-01654863-n,South American poison toad
n01655344,eng-30-01655344-n,caecilian
n01655344,eng-30-01655344-n,blindworm
n01661592,eng-30-01661592-n,anapsid
n01661592,eng-30-01661592-n,anapsid reptile
n01663782,eng-30-01663782-n,green turtle
n01663782,eng-30-01663782-n,Chelonia mydas
n01664065,eng-30-01664065-n,loggerhead
n01664065,eng-30-01664065-n,loggerhead turtle
n01664065,eng-30-01664065-n,Caretta caretta
n01664369,eng-30-01664369-n,ridley
n01664492,eng-30-01664492-n,Atlantic ridley
n01664492,eng-30-01664492-n,bastard ridley
n01664492,eng-30-01664492-n,bastard turtle
n01664492,eng-30-01664492-n,Lepidochelys kempii
n01664674,eng-30-01664674-n,Pacific ridley
n01664674,eng-30-01664674-n,olive ridley
n01664674,eng-30-01664674-n,Lepidochelys olivacea
n01665541,eng-30-01665541-n,leatherback turtle
n01665541,eng-30-01665541-n,leatherback
n01665541,eng-30-01665541-n,leathery turtle
n01665541,eng-30-01665541-n,Dermochelys coriacea
n01665932,eng-30-01665932-n,snapping turtle
n01667114,eng-30-01667114-n,mud turtle
n01668436,eng-30-01668436-n,red-bellied terrapin
n01668436,eng-30-01668436-n,red-bellied turtle
n01668436,eng-30-01668436-n,redbelly
n01668436,eng-30-01668436-n,Pseudemys rubriventris
n01668665,eng-30-01668665-n,slider
n01668665,eng-30-01668665-n,yellow-bellied terrapin
n01668665,eng-30-01668665-n,Pseudemys scripta
n01668892,eng-30-01668892-n,cooter
n01668892,eng-30-01668892-n,river cooter
n01668892,eng-30-01668892-n,Pseudemys concinna
n01669191,eng-30-01669191-n,box turtle
n01669191,eng-30-01669191-n,box tortoise
n01669654,eng-30-01669654-n,painted turtle
n01669654,eng-30-01669654-n,painted terrapin
n01669654,eng-30-01669654-n,painted tortoise
n01669654,eng-30-01669654-n,Chrysemys picta
n01670535,eng-30-01670535-n,European tortoise
n01670535,eng-30-01670535-n,Testudo graeca
n01670802,eng-30-01670802-n,giant tortoise
n01671125,eng-30-01671125-n,gopher tortoise
n01671125,eng-30-01671125-n,gopher turtle
n01671125,eng-30-01671125-n,gopher
n01671125,eng-30-01671125-n,Gopherus polypemus
n01671479,eng-30-01671479-n,desert tortoise
n01671479,eng-30-01671479-n,Gopherus agassizii
n01671705,eng-30-01671705-n,Texas tortoise
n01672032,eng-30-01672032-n,soft-shelled turtle
n01672032,eng-30-01672032-n,pancake turtle
n01673282,eng-30-01673282-n,tuatara
n01673282,eng-30-01673282-n,Sphenodon punctatum
n01676755,eng-30-01676755-n,iguanid
n01676755,eng-30-01676755-n,iguanid lizard
n01677747,eng-30-01677747-n,marine iguana
n01677747,eng-30-01677747-n,Amblyrhynchus cristatus
n01678043,eng-30-01678043-n,desert iguana
n01678043,eng-30-01678043-n,Dipsosaurus dorsalis
n01678343,eng-30-01678343-n,chuckwalla
n01678343,eng-30-01678343-n,Sauromalus obesus
n01679307,eng-30-01679307-n,earless lizard
n01679626,eng-30-01679626-n,collared lizard
n01679962,eng-30-01679962-n,leopard lizard
n01680264,eng-30-01680264-n,spiny lizard
n01680478,eng-30-01680478-n,fence lizard
n01680813,eng-30-01680813-n,eastern fence lizard
n01680813,eng-30-01680813-n,pine lizard
n01680813,eng-30-01680813-n,Sceloporus undulatus
n01680983,eng-30-01680983-n,sagebrush lizard
n01680983,eng-30-01680983-n,Sceloporus graciosus
n01681653,eng-30-01681653-n,tree lizard
n01681653,eng-30-01681653-n,Urosaurus ornatus
n01681940,eng-30-01681940-n,horned lizard
n01681940,eng-30-01681940-n,horned toad
n01681940,eng-30-01681940-n,horny frog
n01682714,eng-30-01682714-n,American chameleon
n01682714,eng-30-01682714-n,anole
n01682714,eng-30-01682714-n,Anolis carolinensis
n01683558,eng-30-01683558-n,night lizard
n01684133,eng-30-01684133-n,skink
n01684133,eng-30-01684133-n,scincid
n01684133,eng-30-01684133-n,scincid lizard
n01685439,eng-30-01685439-n,teiid lizard
n01685439,eng-30-01685439-n,teiid
n01687665,eng-30-01687665-n,agamid
n01687665,eng-30-01687665-n,agamid lizard
n01687978,eng-30-01687978-n,agama
n01688243,eng-30-01688243-n,frilled lizard
n01688243,eng-30-01688243-n,Chlamydosaurus kingi
n01688961,eng-30-01688961-n,moloch
n01689411,eng-30-01689411-n,anguid lizard
n01691217,eng-30-01691217-n,legless lizard
n01691951,eng-30-01691951-n,venomous lizard
n01692864,eng-30-01692864-n,lacertid lizard
n01692864,eng-30-01692864-n,lacertid
n01694955,eng-30-01694955-n,African monitor
n01694955,eng-30-01694955-n,Varanus niloticus
n01696633,eng-30-01696633-n,crocodilian reptile
n01696633,eng-30-01696633-n,crocodilian
n01697457,eng-30-01697457-n,African crocodile
n01697457,eng-30-01697457-n,Nile crocodile
n01697457,eng-30-01697457-n,Crocodylus niloticus
n01697611,eng-30-01697611-n,Asian crocodile
n01697611,eng-30-01697611-n,Crocodylus porosus
n01698640,eng-30-01698640-n,American alligator
n01698640,eng-30-01698640-n,Alligator mississipiensis
n01698782,eng-30-01698782-n,Chinese alligator
n01698782,eng-30-01698782-n,Alligator sinensis
n01699675,eng-30-01699675-n,gavial
n01699675,eng-30-01699675-n,Gavialis gangeticus
n01708106,eng-30-01708106-n,saurischian
n01708106,eng-30-01708106-n,saurischian dinosaur
n01728572,eng-30-01728572-n,thunder snake
n01728572,eng-30-01728572-n,worm snake
n01728572,eng-30-01728572-n,Carphophis amoenus
n01728920,eng-30-01728920-n,ringneck snake
n01728920,eng-30-01728920-n,ring-necked snake
n01728920,eng-30-01728920-n,ring snake
n01729322,eng-30-01729322-n,hognose snake
n01729322,eng-30-01729322-n,puff adder
n01729322,eng-30-01729322-n,sand viper
n01729977,eng-30-01729977-n,green snake
n01729977,eng-30-01729977-n,grass snake
n01730563,eng-30-01730563-n,green snake
n01730812,eng-30-01730812-n,racer
n01731545,eng-30-01731545-n,whip-snake
n01731545,eng-30-01731545-n,whip snake
n01731545,eng-30-01731545-n,whipsnake
n01732244,eng-30-01732244-n,rat snake
n01732789,eng-30-01732789-n,black rat snake
n01732789,eng-30-01732789-n,blacksnake
n01732789,eng-30-01732789-n,pilot blacksnake
n01732789,eng-30-01732789-n,mountain blacksnake
n01732789,eng-30-01732789-n,Elaphe obsoleta
n01732989,eng-30-01732989-n,chicken snake
n01733214,eng-30-01733214-n,Indian rat snake
n01733214,eng-30-01733214-n,Ptyas mucosus
n01733466,eng-30-01733466-n,glossy snake
n01733466,eng-30-01733466-n,Arizona elegans
n01733757,eng-30-01733757-n,bull snake
n01733757,eng-30-01733757-n,bull-snake
n01733957,eng-30-01733957-n,gopher snake
n01733957,eng-30-01733957-n,Pituophis melanoleucus
n01734104,eng-30-01734104-n,pine snake
n01734418,eng-30-01734418-n,king snake
n01734418,eng-30-01734418-n,kingsnake
n01735189,eng-30-01735189-n,garter snake
n01735189,eng-30-01735189-n,grass snake
n01735439,eng-30-01735439-n,common garter snake
n01735439,eng-30-01735439-n,Thamnophis sirtalis
n01735577,eng-30-01735577-n,ribbon snake
n01735577,eng-30-01735577-n,Thamnophis sauritus
n01735728,eng-30-01735728-n,Western ribbon snake
n01735728,eng-30-01735728-n,Thamnophis proximus
n01736375,eng-30-01736375-n,ground snake
n01736375,eng-30-01736375-n,Sonora semiannulata
n01736796,eng-30-01736796-n,eastern ground snake
n01736796,eng-30-01736796-n,Potamophis striatula
n01736796,eng-30-01736796-n,Haldea striatula
n01737021,eng-30-01737021-n,water snake
n01737472,eng-30-01737472-n,common water snake
n01737472,eng-30-01737472-n,banded water snake
n01737472,eng-30-01737472-n,Natrix sipedon
n01737472,eng-30-01737472-n,Nerodia sipedon
n01737728,eng-30-01737728-n,water moccasin
n01738306,eng-30-01738306-n,red-bellied snake
n01738306,eng-30-01738306-n,Storeria occipitamaculata
n01738601,eng-30-01738601-n,sand snake
n01739381,eng-30-01739381-n,vine snake
n01740131,eng-30-01740131-n,night snake
n01740131,eng-30-01740131-n,Hypsiglena torquata
n01740551,eng-30-01740551-n,blind snake
n01740551,eng-30-01740551-n,worm snake
n01741232,eng-30-01741232-n,indigo snake
n01741232,eng-30-01741232-n,gopher snake
n01741232,eng-30-01741232-n,Drymarchon corais
n01742172,eng-30-01742172-n,boa constrictor
n01742172,eng-30-01742172-n,Constrictor constrictor
n01742447,eng-30-01742447-n,rubber boa
n01742447,eng-30-01742447-n,tow-headed snake
n01742447,eng-30-01742447-n,Charina bottae
n01742821,eng-30-01742821-n,rosy boa
n01742821,eng-30-01742821-n,Lichanura trivirgata
